Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,currTime
4061,0,26.4921,27.8517,-522.632,66896.3,-57101.9,162.379,-109.258,-127.999,0,20305
4062,0,26.1076,27.8639,-523.539,67127.1,-57142,44.8344,-109.146,-128.218,0,20310
4063,0,25.2844,27.7005,-524.473,67392.5,-57307.2,-83.9731,-109.266,-128.496,0,20315
4064,0,24.8203,27.3749,-524.998,67622.5,-57380.1,-159.666,-109.296,-128.805,0,20320
4065,0,24.571,26.8717,-524.747,67801.8,-57281.4,-162.373,-109.16,-129.209,0,20325
4066,0,23.9023,26.327,-524.375,67931.3,-57306.4,-175.318,-109.285,-129.547,0,20330
4067,0,23.1393,25.5398,-524.348,68143.3,-57272,-151.24,-109.225,-129.958,0,20335
4068,0,22.4552,24.4848,-524.919,68491.8,-57335,-41.2736,-109.227,-130.481,0,20340
4069,0,22.0798,23.9002,-526.565,68955.9,-57475,-174.604,-109.151,-130.954,0,20345
4070,0,22.0374,23.6099,-526.966,69332.4,-57526.5,-16.03,-109.166,-131.569,0,20350
4071,0,21.6784,22.7442,-526.593,69377.7,-57415.4,145.746,-109.032,-131.748,0,20355
4072,0,22.0351,21.8123,-526.469,69214,-57327.6,241.987,-108.891,-131.468,0,20360
4073,0,21.7617,22.3237,-526.5,69096.1,-57251.1,197.583,-108.739,-131.236,0,20365
4074,0,22.0425,22.5206,-526.558,68869,-57132.9,274.917,-108.503,-130.791,0,20370
4075,0,22.2503,22.5283,-525.871,68567.9,-56868.5,307.093,-108.142,-130.389,0,20375
4076,0,22.5822,22.5308,-525.243,68208,-56769.9,552.425,-108.083,-129.86,0,20380
4077,0,23.1846,22.7559,-524.209,67778.1,-56537.3,579.934,-107.852,-129.296,0,20385
4078,0,23.6213,23.3464,-522.807,67301.2,-56269.8,762.422,-107.63,-128.73,0,20390
4079,0,23.6535,23.8735,-522.026,66789.4,-56021.8,602.579,-107.316,-127.943,0,20395
4080,0,23.828,24.0834,-521.245,66262.6,-55772.3,707.817,-106.998,-127.124,0,20400
4081,0,23.9545,24.4315,-520.439,65807.1,-55601.4,655.452,-106.836,-126.445,0,20405
4082,0,23.8634,24.5581,-520.729,65581.2,-55579.1,559.751,-106.733,-125.941,0,20410
4083,0,23.4287,25.2463,-522.387,65449.3,-55731.7,307.173,-106.687,-125.289,0,20415
4084,0,22.9641,25.4283,-524.295,65469,-55930.7,127.882,-106.678,-124.87,0,20420
4085,0,22.3799,25.8266,-526.517,65505.3,-56093,-25.1702,-106.536,-124.413,0,20425
4086,0,21.9116,26.0556,-529.296,65731,-56294.6,-229.484,-106.357,-124.186,0,20430
4087,0,21.6676,25.718,-531.823,65825.5,-56567,-282.955,-106.364,-123.773,0,20435
4088,0,21.2816,25.0941,-533.668,66035.6,-56673,-383.168,-106.195,-123.739,0,20440
4089,0,21.3444,24.3207,-535.605,66106.8,-56866,-539.833,-106.172,-123.425,0,20445
4090,0,20.7726,23.7007,-537.569,66336.7,-57004,-456.105,-106.04,-123.401,0,20450
4091,0,20.799,22.57,-538.692,66477,-57028.8,-419.144,-105.865,-123.404,0,20455
4092,0,21.184,21.4548,-539.528,66553.5,-56937.9,-401.892,-105.533,-123.355,0,20460
4093,0,21.4453,20.69,-538.992,66329.6,-56650.8,-242.926,-105.105,-123.062,0,20465
4094,0,21.4513,19.8719,-537.459,65871.3,-56369.4,-105.868,-104.881,-122.561,0,20470
4095,0,22.0182,18.96,-535.618,65198.8,-56055.3,-57.4418,-104.655,-121.726,0,20475
4096,0,22.6691,18.9661,-534.28,64390.8,-55807.6,16.8814,-104.454,-120.519,0,20480
4097,0,22.691,19.3979,-534.062,63687.6,-55627.9,116.219,-104.16,-119.251,0,20485
4098,0,22.8043,20.0499,-533.906,62945,-55432.3,43.6364,-103.824,-117.895,0,20490
4099,0,22.9134,20.6377,-533.874,62112.7,-55169,13.5301,-103.337,-116.343,0,20495
4100,0,22.7691,21.0291,-533.595,61209.2,-54982.1,111.372,-103.041,-114.711,0,20500
4101,0,22.0927,21.3924,-533.912,60457.1,-54921.7,-60.7281,-102.867,-113.234,0,20505
4102,0,21.6637,21.7595,-535.035,59655.3,-54884.9,-93.2635,-102.582,-111.498,0,20510
4103,0,21.1629,22.5356,-535.847,59045.6,-54908,-353.749,-102.47,-110.191,0,20515
4104,0,21.1168,23.2644,-536.472,58338.9,-54853.1,-447.87,-102.248,-108.745,0,20520
4105,0,20.825,23.649,-537.159,57694,-54771.2,-609.179,-101.965,-107.406,0,20525
4106,0,20.7843,23.9919,-537.688,56960.2,-54712.8,-737.692,-101.756,-105.935,0,20530
4107,0,20.1345,24.1455,-537.721,56327.4,-54689.4,-819.967,-101.706,-104.752,0,20535
4108,0,19.3778,24.3683,-538.189,55685.1,-54681.6,-767.294,-101.603,-103.468,0,20540
4109,0,19.0967,24.1604,-538.504,55092.3,-54666.2,-838.938,-101.515,-102.306,0,20545
4110,0,18.6279,23.9753,-539.475,54740.1,-54719.2,-871.706,-101.43,-101.469,0,20550
4111,0,18.3868,24.1306,-540.911,54240.7,-54820.8,-908.475,-101.349,-100.277,0,20555
4112,0,18.1741,24.3118,-542.16,53880.6,-54937.8,-951.905,-101.331,-99.3814,0,20560
4113,0,17.9901,24.1422,-542.999,53329.8,-55019.3,-906.541,-101.325,-98.2135,0,20565
4114,0,18.2124,24.3029,-542.782,52769.6,-54972.6,-871.814,-101.279,-97.2205,0,20570
4115,0,18.6048,24.0883,-543.098,52271.6,-54963,-852.81,-101.203,-96.2471,0,20575
4116,0,18.6802,24.2059,-544.126,51767.4,-54989,-884.154,-101.059,-95.1387,0,20580
4117,0,18.5621,24.1579,-544.376,51185.5,-55180,-800.033,-101.364,-94.026,0,20585
4118,0,18.7306,24.3506,-544.624,50611.2,-55276.4,-813.35,-101.495,-92.9287,0,20590
4119,0,17.9107,24.636,-544.373,50011.9,-55559.2,-963.041,-102.061,-91.8706,0,20595
4120,0,16.6113,25.3,-543.874,49480.8,-55735.5,-1090.54,-102.479,-90.9783,0,20600
4121,0,15.6874,24.4494,-543.684,48966.8,-56075.1,-1305.97,-103.139,-90.0648,0,20605
4122,0,14.568,23.579,-542.651,48341.7,-56362.3,-1422.31,-103.865,-89.0843,0,20610
4123,0,13.4794,22.9149,-540.933,47658,-56680.9,-1445.17,-104.784,-88.1033,0,20615
4124,0,12.7892,22.2136,-539.565,46928,-57103.4,-1437.47,-105.832,-86.9737,0,20620
4125,0,10.9462,22.7896,-540.6,46330.5,-57744.2,-1724.94,-106.815,-85.702,0,20625
4126,0,8.95528,23.6895,-542.724,45759.9,-58492.6,-1975.66,-107.776,-84.3153,0,20630
4127,0,7.67534,24.3919,-544.598,45140.6,-59300.8,-2189.84,-108.889,-82.8879,0,20635
4128,0,5.95001,25.2077,-546.125,44429.5,-60016.9,-2372.33,-109.896,-81.354,0,20640
4129,0,4.70976,25.808,-546.214,43630.4,-60496.9,-2513.59,-110.757,-79.8778,0,20645
4130,0,3.79094,26.7206,-544.397,42700.6,-60814.8,-2716.44,-111.71,-78.4366,0,20650
4131,0,3.03095,27.8571,-540.648,41708.6,-60959.2,-2815.64,-112.752,-77.1456,0,20655
4132,0,2.75297,28.5409,-537.339,40748.5,-61068.9,-2852.88,-113.651,-75.8339,0,20660
4133,0,2.2954,29.327,-535.217,40112.4,-61311.3,-3000.98,-114.554,-74.9462,0,20665
4134,0,1.688,30.1371,-534.284,39738,-61655.4,-3057.87,-115.398,-74.3761,0,20670
4135,0,1.46148,30.3231,-535.535,39586,-62173.1,-3177.09,-116.095,-73.9185,0,20675
4136,0,0.915336,29.7752,-537.474,39603.9,-62761.1,-3162.32,-116.77,-73.6852,0,20680
4137,0,0.498834,29.6952,-540.287,39797.2,-63448.5,-3142.98,-117.435,-73.6594,0,20685
4138,0,-0.354495,29.6457,-543.443,39974.9,-64102.6,-3294.76,-117.956,-73.5586,0,20690
4139,0,-1.31392,29.7798,-546.787,40158.6,-64712.1,-3415.14,-118.35,-73.4447,0,20695
4140,0,-2.03356,30.0802,-550.413,40406.6,-65391.8,-3551.37,-118.805,-73.4115,0,20700
4141,0,-2.34215,30.1848,-554.474,40654.7,-66133.5,-3614.83,-119.272,-73.3211,0,20705
4142,0,-2.41592,30.3752,-558.317,40908.3,-66590.4,-3672.24,-119.27,-73.2709,0,20710
4143,0,-2.34793,30.5371,-561.128,40998,-66976.8,-3672.09,-119.361,-73.0637,0,20715
4144,0,-1.91123,30.5058,-563.001,40998.1,-67179.8,-3557.12,-119.325,-72.8206,0,20720
4145,0,-1.25533,30.4806,-563.469,41009.7,-67292.9,-3355.02,-119.426,-72.7807,0,20725
4146,0,-0.580572,30.5777,-564.094,40957.1,-67230.4,-3286.28,-119.183,-72.6068,0,20730
4147,0,0.34638,30.178,-564.125,40986.4,-67203.1,-2959.22,-119.128,-72.6548,0,20735
4148,0,1.25111,29.4285,-564.531,41045.1,-67171.8,-2689.32,-118.987,-72.7064,0,20740
4149,0,2.41147,29.1802,-564.844,41201.3,-67101.5,-2528.25,-118.797,-72.9427,0,20745
4150,0,3.66789,28.5697,-564.968,41312.7,-67031.1,-2279.16,-118.646,-73.1239,0,20750
4151,0,4.84813,27.597,-563.718,41584,-66796.7,-2077.67,-118.493,-73.7674,0,20755
4152,0,6.11609,26.4136,-562.968,41689.5,-66558.5,-1927.05,-118.228,-74.053,0,20760
4153,0,6.89594,25.527,-561.374,41791,-66324.2,-1771.67,-118.146,-74.4441,0,20765
4154,0,7.39498,24.5213,-559.687,41804.7,-66269.5,-1621.59,-118.405,-74.693,0,20770
4155,0,7.25655,23.8954,-558.156,41849.6,-66214.8,-1637.63,-118.631,-74.9783,0,20775
4156,0,6.99121,23.0176,-557.375,41859.4,-66054.7,-1611.76,-118.51,-75.101,0,20780
4157,0,6.9624,22.9775,-556.125,41906.2,-65984.4,-1690.12,-118.65,-75.354,0,20785
4158,0,6.61994,23.6193,-554.687,41771.4,-65871.1,-1757.63,-118.754,-75.3063,0,20790
4159,0,5.99352,24.2862,-552.812,41552.7,-65781.2,-1965.24,-118.994,-75.166,0,20795
4160,0,5.31564,24.6612,-551.437,41382.8,-65597.6,-2125.86,-118.958,-75.0453,0,20800
4161,0,4.91431,25.0771,-549.219,41205.1,-65429.7,-2167.36,-119.132,-75.0249,0,20805
4162,0,4.97924,25.372,-547,41056.7,-65238.3,-2187.99,-119.266,-75.0578,0,20810
4163,0,4.96143,25.0333,-545.25,41007.8,-65093.8,-2105,-119.383,-75.2092,0,20815
4164,0,4.83085,24.9395,-544.032,41056.6,-64847.7,-2172.71,-119.198,-75.4674,0,20820
4165,0,4.79494,24.6534,-542.657,41078.1,-64808.6,-2090,-119.428,-75.6982,0,20825
4166,0,4.57603,24.3283,-541.032,41193.3,-64527.5,-2033.11,-119.267,-76.1384,0,20830
4167,0,4.84091,23.315,-539.189,41277.3,-64258,-2007.58,-119.175,-76.5545,0,20835
4168,0,5.45881,22.5308,-537.501,41474.5,-64062.6,-1821.9,-119.186,-77.1617,0,20840
4169,0,5.9664,21.7477,-536.594,41704.9,-63892.7,-1673.03,-119.071,-77.7215,0,20845
4170,0,6.78786,21.0124,-535.407,41915.8,-63662.3,-1581.13,-118.904,-78.2878,0,20850
4171,0,7.28736,20.8185,-534.314,42277,-63377.2,-1391.48,-118.614,-79.1239,0,20855
4172,0,7.72512,20.2096,-533.407,42478.3,-63224.8,-1268.32,-118.53,-79.6358,0,20860
4173,0,8.10015,19.7457,-531.877,42812.1,-62914.4,-1167.05,-118.288,-80.4925,0,20865
4174,0,8.44454,19.1499,-530.251,43122.8,-62617.4,-992.942,-118.09,-81.3252,0,20870
4175,0,8.99363,18.4167,-528.283,43511.4,-62398.6,-1027.74,-118.116,-82.3637,0,20875
4176,0,9.56192,17.5429,-527.407,43987.8,-62127.2,-865.034,-117.797,-83.4039,0,20880
4177,0,10.1439,17.1011,-526.688,44614.5,-61947.5,-765.522,-117.617,-84.7077,0,20885
4178,0,10.4962,16.6012,-526.812,45418.9,-61908.2,-651.597,-117.515,-86.2147,0,20890
4179,0,10.6858,15.58,-526.376,46348.4,-61724.9,-642.559,-117.264,-88.052,0,20895
4180,0,11.5691,14.4401,-526.375,47369.7,-61724.6,-462.732,-117.264,-89.9922,0,20900
4181,0,11.9189,12.8613,-526.593,48433.9,-61732.4,-350.45,-117.23,-91.976,0,20905
4182,0,12.4508,11.5875,-527.842,49352,-61861.1,-319.553,-117.196,-93.4978,0,20910
4183,0,12.2859,11.3315,-529.435,50264.1,-61951,-309.252,-117.014,-94.9391,0,20915
4184,0,11.9913,11.9496,-531.621,51024,-62235.8,-432.685,-117.068,-95.9782,0,20920
4185,0,11.7612,12.4371,-533.684,51764.2,-62483.9,-540.598,-117.08,-96.9942,0,20925
4186,0,11.4045,12.3191,-535.995,52588.2,-62634.5,-472.152,-116.856,-98.1132,0,20930
4187,0,11.8691,12.0133,-537.871,53314.9,-62864.8,-517.148,-116.877,-99.1221,0,20935
4188,0,12.0177,11.8948,-540.027,53869.9,-63161.5,-545.623,-116.96,-99.7541,0,20940
4189,0,11.6624,11.8439,-541.746,54346.6,-63306.3,-407.42,-116.856,-100.317,0,20945
4190,0,11.6738,12.2501,-543.216,54801.8,-63546.4,-440.421,-116.982,-100.884,0,20950
4191,0,11.4375,12.7245,-544.591,55239.3,-63652.1,-561.776,-116.881,-101.433,0,20955
4192,0,11.4399,13.1899,-545.966,55608.5,-63800.4,-651.772,-116.858,-101.854,0,20960
4193,0,11.6036,13.6824,-547.621,56063.4,-64011.2,-726.172,-116.89,-102.376,0,20965
4194,0,11.7808,13.8692,-549.184,56633.4,-64198.8,-654.81,-116.899,-103.123,0,20970
4195,0,12.1938,14.0274,-551.276,57129.6,-64323.9,-649.914,-116.682,-103.632,0,20975
4196,0,12.3614,14.0868,-552.497,57664.6,-64328.1,-489.732,-116.432,-104.371,0,20980
4197,0,12.7708,14.2194,-553.466,58234.8,-64308.6,-443.593,-116.193,-105.218,0,20985
4198,0,13.4575,14.3614,-553.812,58729.1,-64296.9,-366.508,-116.099,-106.045,0,20990
4199,0,13.7345,14.5166,-553.844,59266,-64168.4,-247.766,-115.86,-107.009,0,20995
4200,0,14.373,14.1062,-553.252,59746.6,-63990.8,-97.616,-115.663,-107.992,0,21000
4201,0,14.3492,13.2006,-553.001,60232.8,-63762.4,105.122,-115.303,-108.92,0,21005
4202,0,14.7716,12.6911,-552.128,60800.9,-63578.7,250.565,-115.152,-110.121,0,21010
4203,0,15.7331,12.8792,-551.159,61334.2,-63216.1,407.023,-114.696,-111.282,0,21015
4204,0,16.4176,12.4887,-549.755,61828.4,-62802.2,626.349,-114.237,-112.465,0,21020
4205,0,16.7936,12.245,-548.318,62273.8,-62417.4,804.575,-113.834,-113.573,0,21025
4206,0,17.6183,12.2986,-546.849,62859.4,-62071.5,925.314,-113.508,-114.948,0,21030
4207,0,18.2945,12.3485,-546.252,63437.4,-61830.9,1046.39,-113.191,-116.132,0,21035
4208,0,18.9469,11.8241,-545.845,64270.5,-61542,1230.18,-112.746,-117.745,0,21040
4209,0,19.6323,10.3341,-545.75,65265.9,-61249.1,1440.94,-112.229,-119.589,0,21045
4210,0,20.3304,8.90819,-545.875,66444.8,-61061.3,1772.13,-111.859,-121.722,0,21050
4211,0,21.0869,7.61119,-546.435,67678.8,-60920.5,2109.78,-111.487,-123.855,0,21055
4212,0,21.656,6.10921,-545.971,68749.7,-60589.2,2354.5,-110.975,-125.922,0,21060
4213,0,22.0609,4.79778,-545.969,69781,-60362.2,2536.13,-110.56,-127.811,0,21065
4214,0,22.2239,4.15499,-545.626,70621.5,-60073.5,2721.64,-110.1,-129.432,0,21070
4215,0,22.8722,3.46484,-544.723,71231.8,-59751.4,2850.65,-109.691,-130.767,0,21075
4216,0,23.4409,2.67737,-542.665,71545.5,-59331.9,3043.72,-109.334,-131.841,0,21080
4217,0,24.1959,2.54768,-540.167,71671.3,-59003.4,3128.41,-109.232,-132.684,0,21085
4218,0,24.4957,3.428,-537.388,71617.4,-58556.7,3136.32,-108.966,-133.27,0,21090
4219,0,24.1938,3.65971,-535.664,71566.6,-58315.6,2940.73,-108.866,-133.604,0,21095
4220,0,23.9543,4.51037,-533.666,71445.9,-58120.1,2901.55,-108.907,-133.878,0,21100
4221,0,23.7082,4.28869,-532.039,71247.1,-58035.6,2702.38,-109.081,-133.913,0,21105
4222,0,23.2035,4.59893,-531.689,71226.7,-58017.7,2695.83,-109.12,-133.963,0,21110
4223,0,22.7219,5.01055,-531.812,71117.7,-58169.2,2545.13,-109.379,-133.727,0,21115
4224,0,22.2182,5.44862,-531.844,71023.9,-58444,2392.81,-109.889,-133.543,0,21120
4225,0,21.4344,5.77432,-532.559,70661.9,-58616.4,2282.39,-110.065,-132.684,0,21125
4226,0,20.9564,6.5946,-533.371,70399.7,-58961.2,2123.22,-110.544,-131.99,0,21130
4227,0,19.8357,7.70903,-534.899,70064.2,-59345.7,1797.65,-110.948,-130.986,0,21135
4228,0,19.3627,8.09522,-536.088,69681.6,-59724.6,1549.9,-111.408,-129.982,0,21140
4229,0,19.065,8.3347,-537.648,69178.4,-60257,1360.72,-112.075,-128.669,0,21145
4230,0,18.0775,9.12034,-539.211,68740.6,-60764.9,1094.73,-112.692,-127.484,0,21150
4231,0,17.4409,9.2974,-540.493,68186.6,-61119.2,924.437,-113.08,-126.156,0,21155
4232,0,16.8868,9.76404,-542.24,67414.4,-61643.6,749.16,-113.683,-124.326,0,21160
4233,0,16.1147,11.6239,-543.99,66765.3,-62081.5,548.817,-114.123,-122.733,0,21165
4234,0,15.9045,13.5826,-545.336,66089.8,-62470.5,343.708,-114.554,-121.191,0,21170
4235,0,15.5179,15.0822,-546.214,65181,-62851.3,34.7756,-115.067,-119.332,0,21175
4236,0,15.3948,16.7869,-547.058,64220.5,-63061.3,-168.83,-115.274,-117.393,0,21180
4237,0,15.6979,18.684,-546.69,63121.8,-63322.7,-361.477,-115.829,-115.462,0,21185
4238,0,15.8099,20.4213,-546.532,61876.6,-63394.1,-412.284,-115.993,-113.217,0,21190
4239,0,15.8707,23.1999,-546.096,60760.7,-63528.5,-805.314,-116.332,-111.264,0,21195
4240,0,16.0604,26.6292,-546.001,59546.5,-63690.4,-1183.58,-116.649,-109.059,0,21200
4241,0,15.6792,29.3123,-545.938,58504.6,-64025.2,-1494.46,-117.276,-107.163,0,21205
4242,0,15.4487,30.8555,-546.807,57684.9,-64337.9,-1742.2,-117.661,-105.494,0,21210
4243,0,15.1974,32.2469,-548.706,57023.8,-64731.8,-2025.27,-117.972,-103.924,0,21215
4244,0,14.5584,33.6257,-551.016,56431.6,-65040.9,-2245.75,-118.038,-102.414,0,21220
4245,0,14.0265,34.7601,-553.639,55931.1,-65446.5,-2697.79,-118.212,-101.024,0,21225
4246,0,13.4065,36.176,-555.425,55417.5,-65907.1,-2991.19,-118.66,-99.7749,0,21230
4247,0,13.0643,37.458,-556.772,54903.9,-66154.6,-3258.06,-118.818,-98.6111,0,21235
4248,0,12.5674,38.454,-557.495,54398,-66272.6,-3473.36,-118.876,-97.5758,0,21240
4249,0,12.2609,39.2503,-557.19,53882.5,-66281.2,-3600.91,-118.956,-96.7041,0,21245
4250,0,12.7989,39.9249,-556.164,53444.5,-66238.6,-3485.94,-119.099,-96.095,0,21250
4251,0,13.3011,40.2496,-554.946,52958.6,-66025,-3482.68,-118.975,-95.4301,0,21255
4252,0,13.8102,40.7599,-553.666,52464.6,-65759.8,-3552.46,-118.772,-94.7585,0,21260
4253,0,14.2361,41.8222,-551.33,52009.2,-65544.6,-3680.57,-118.884,-94.3341,0,21265
4254,0,14.6392,42.6794,-549.048,51488.1,-65213.3,-3694.85,-118.775,-93.7771,0,21270
4255,0,15.2829,43.5387,-546.984,51145.1,-64792.1,-3662.47,-118.453,-93.5038,0,21275
4256,0,15.939,43.7911,-544.363,50816.9,-64494.4,-3661.63,-118.477,-93.3511,0,21280
4257,0,16.6277,44.3086,-542.266,50632.2,-64089,-3604.56,-118.187,-93.3716,0,21285
4258,0,17.3645,44.8068,-539.645,50384.7,-63708,-3557.48,-118.055,-93.3664,0,21290
4259,0,17.4602,44.8803,-537.392,50264.6,-63154.6,-3443.38,-117.521,-93.5343,0,21295
4260,0,17.5045,44.4933,-534.522,50321.8,-62716.3,-3424.09,-117.331,-94.1435,0,21300
4261,0,18.716,44.2364,-531.958,50302.9,-62226.5,-3275.23,-116.976,-94.5618,0,21305
4262,0,20.2059,43.655,-527.783,50132.2,-61554.2,-3032.58,-116.628,-94.9864,0,21310
4263,0,21.3046,42.9355,-523.627,49888.7,-60868.8,-2917.79,-116.245,-95.2752,0,21315
4264,0,21.9605,42.7127,-519.44,49718.2,-60291.8,-2974.86,-116.071,-95.7149,0,21320
4265,0,22.4016,42.7439,-516.152,49647.1,-59804.8,-2801.37,-115.867,-96.1869,0,21325
4266,0,22.1971,42.75,-514.142,49805.3,-59494.8,-2905.73,-115.717,-96.8708,0,21330
4267,0,22.3406,41.9386,-512.483,49973.2,-59217.2,-2934.58,-115.55,-97.512,0,21335
4268,0,22.2401,40.9634,-511.524,50286.4,-59116.1,-2917.27,-115.569,-98.307,0,21340
4269,0,22.1579,41.0829,-510.416,50643.4,-59010.7,-2894.97,-115.613,-99.2199,0,21345
4270,0,21.829,41.2234,-510.267,51002.8,-58945.9,-2969.94,-115.52,-99.9532,0,21350
4271,0,21.4321,41.1104,-509.832,51371.8,-58879.5,-3030.37,-115.488,-100.762,0,21355
4272,0,21.4945,41.5644,-510.417,51874.6,-58940.9,-3054.85,-115.476,-101.632,0,21360
4273,0,21.7236,41.9285,-510.979,52488.8,-59040.1,-3027.34,-115.543,-102.722,0,21365
4274,0,21.7759,42.3924,-513.168,53069.1,-59192,-3193.71,-115.346,-103.415,0,21370
4275,0,22.1141,43.134,-515.294,53761.4,-59427.6,-3217.93,-115.328,-104.332,0,21375
4276,0,22.3765,43.7522,-518.007,54454.7,-59694.9,-3204.11,-115.24,-105.123,0,21380
4277,0,22.586,44.499,-520.973,55289.3,-59925.6,-3345.62,-115.026,-106.127,0,21385
4278,0,22.6082,45.5741,-523.787,56020.6,-60241.2,-3389.98,-115.011,-106.953,0,21390
4279,0,22.8745,46.2728,-526.908,56820.7,-60563.4,-3434.16,-114.941,-107.838,0,21395
4280,0,23.203,46.5482,-529.228,57501.4,-60723.1,-3487.9,-114.739,-108.651,0,21400
4281,0,23.7119,46.307,-531.541,58130.7,-60935.5,-3334.73,-114.639,-109.363,0,21405
4282,0,24.4373,46.4033,-532.708,58556.5,-60908.5,-3246.21,-114.338,-109.922,0,21410
4283,0,25.3331,46.9265,-533.059,58889.4,-60886.9,-3055.09,-114.222,-110.474,0,21415
4284,0,25.9626,47.4364,-533.155,59099.5,-60937,-3079.82,-114.295,-110.849,0,21420
4285,0,26.4899,47.9674,-533.002,59271.7,-60943.3,-3117.3,-114.34,-111.204,0,21425
4286,0,26.9989,48.431,-532.598,59217.4,-60786.7,-3091.2,-114.132,-111.186,0,21430
4287,0,27.5106,48.7353,-531.232,59228.4,-60628.5,-2977.45,-114.128,-111.492,0,21435
4288,0,28.0996,49.2855,-529.734,59155,-60402.6,-2852.2,-114.025,-111.669,0,21440
4289,0,28.293,50.1089,-528.574,58976.4,-60292.1,-2866.18,-114.066,-111.576,0,21445
4290,0,28.5492,51.5962,-527.48,58970.7,-60117,-2975.2,-113.97,-111.797,0,21450
4291,0,29.0051,52.2087,-526.912,58814.1,-60134.6,-3059.08,-114.126,-111.62,0,21455
4292,0,28.8696,53.5911,-526.999,58808.6,-60142.5,-3142.33,-114.123,-111.592,0,21460
4293,0,28.958,54.8192,-527.031,58957.4,-60229.6,-3195.98,-114.281,-111.867,0,21465
4294,0,28.8894,55.7075,-528.175,59100.1,-60359.9,-3331.21,-114.28,-111.895,0,21470
4295,0,28.709,56.7004,-529.27,59331.5,-60504.3,-3452.45,-114.317,-112.101,0,21475
4296,0,28.4385,57.3486,-529.807,59477,-60648.8,-3480.3,-114.474,-112.262,0,21480
4297,0,28.3786,58.0954,-530.214,59750.9,-60797.2,-3513.19,-114.665,-112.692,0,21485
4298,0,28.3847,58.7159,-530.25,59879.5,-60841.3,-3529.85,-114.741,-112.927,0,21490
4299,0,28.2834,59.0704,-529.879,60035.4,-60807,-3696.63,-114.756,-113.3,0,21495
4300,0,28.6608,59.0993,-528.979,60058.4,-60733.2,-3662.88,-114.812,-113.536,0,21500
4301,0,29.0687,58.835,-527.238,59969.8,-60568.3,-3580.03,-114.878,-113.743,0,21505
4302,0,29.7667,58.7953,-524.685,59825.8,-60286.3,-3496.41,-114.9,-114.022,0,21510
4303,0,30.2862,59.019,-521.535,59551.9,-59896.9,-3433.2,-114.847,-114.186,0,21515
4304,0,30.6097,59.12,-518.163,59322.9,-59568.1,-3241.55,-114.96,-114.487,0,21520
4305,0,30.9782,59.2292,-514.356,58995.9,-59168.6,-3270.52,-115.034,-114.699,0,21525
4306,0,31.497,59.9912,-511.223,58667.8,-58727.7,-3187.37,-114.877,-114.76,0,21530
4307,0,31.5724,60.9325,-508.685,58422.7,-58415.7,-3372.47,-114.837,-114.85,0,21535
4308,0,31.7624,62.2464,-506.957,58321.5,-58269.3,-3421.45,-114.939,-115.042,0,21540
4309,0,31.8004,62.7867,-506.104,58306.8,-58288.8,-3437.8,-115.172,-115.207,0,21545
4310,0,31.8828,63.2562,-506.078,58393.5,-58262,-3531.6,-115.125,-115.384,0,21550
4311,0,32.1549,63.8542,-507.035,58552.8,-58483.7,-3600.86,-115.344,-115.481,0,21555
4312,0,32.4071,64.3341,-507.695,58689.8,-58627.2,-3586.85,-115.477,-115.6,0,21560
4313,0,32.4873,65.0692,-508.645,58932.6,-58746.6,-3540.84,-115.496,-115.862,0,21565
4314,0,32.6658,65.5412,-509.351,59070.6,-58699.8,-3612.27,-115.244,-115.972,0,21570
4315,0,32.7991,65.6356,-508.665,58989.3,-58691.5,-3680.8,-115.383,-115.969,0,21575
4316,0,33.2078,65.602,-506.45,58862.9,-58471.5,-3692.37,-115.454,-116.227,0,21580
4317,0,33.5061,65.2274,-503.212,58481.4,-58106.1,-3510.72,-115.47,-116.216,0,21585
4318,0,33.8994,64.59,-498.45,57977,-57627,-3508.18,-115.613,-116.315,0,21590
4319,0,33.8908,63.9243,-492.373,57232,-56994.2,-3419.45,-115.754,-116.237,0,21595
4320,0,34.0141,63.5804,-485.771,56445.4,-56255.4,-3370.84,-115.807,-116.198,0,21600
4321,0,34.1178,64.5963,-478.915,55425.1,-55526.8,-3456.54,-115.943,-115.73,0,21605
4322,0,33.828,65.9283,-472.257,54673.6,-54825.3,-3472.34,-116.092,-115.771,0,21610
4323,0,33.3576,66.516,-467.838,53954.5,-54307.4,-3558.93,-116.082,-115.327,0,21615
4324,0,32.7906,67.5105,-464.589,53565.5,-54079.1,-3580.78,-116.402,-115.297,0,21620
4325,0,32.5307,68.2868,-463.128,53367.8,-53968.2,-3777.55,-116.53,-115.233,0,21625
4326,0,32.5023,69.9892,-463.418,53371,-54126.8,-3925.55,-116.799,-115.168,0,21630
4327,0,32.4981,71.5651,-465.426,53577.3,-54389.1,-4124.07,-116.859,-115.115,0,21635
4328,0,32.4402,73.1199,-467.781,53948.2,-54708.6,-4272.69,-116.953,-115.328,0,21640
4329,0,32.6803,74.2235,-470.294,54232.5,-55017.3,-4352.7,-116.985,-115.316,0,21645
4330,0,33.5949,75.2556,-470.667,54367.3,-55079.3,-4525,-117.024,-115.511,0,21650
4331,0,34.0351,75.2695,-468.637,54278.6,-54885.5,-4383.1,-117.117,-115.822,0,21655
4332,0,34.9079,74.9536,-465.666,53947.9,-54553.4,-4411.68,-117.151,-115.851,0,21660
